DEE DEE D'OR,興利多,A241,086,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A241&Option=1#htop
DEJA VU,機緣再現,T376,070,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T376&Option=1#htop
DELIGHT EXPRESS,笑逐顏開,A099,070,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A099&Option=1#htop
DESIGNS ON ROME,威爾頓,P270,124,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P270&Option=1#htop
DESMIOS,三思飛駒,T142,065,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T142&Option=1#htop
DESTIN,天意,V417,053,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V417&Option=1#htop
DIAMOND DRAGON,鑽飾飛龍,V002,067,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V002&Option=1#htop
DIAMOND FRIENDS,鑽之友,S376,039,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S376&Option=1#htop
DIAMOND KING,閃耀鑽皇,S347,067,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S347&Option=1#htop
DIAMOND LEGEND,鑽石達人,V341,057,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V341&Option=1#htop
DIAMOND MASTER,鑽石巨匠,S397,072,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S397&Option=1#htop
DIAMOND MYSTERIOUS,鑽飾傳奇,S426,053,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S426&Option=1#htop
DIEGO KOSTA,魔連奴,T357,071,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T357&Option=1#htop
DIGITAL GENERATION,數碼世界,T424,053,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T424&Option=1#htop
DIGITAL PIONEER,數碼先鋒,V177,037,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V177&Option=1#htop
DILLY,綠草如欣,T074,060,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T074&Option=1#htop
DINOZZO,達羅素,V246,090,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V246&Option=1#htop
DIVINE BOY,神舟小子,T163,081,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T163&Option=1#htop
DIVINE DIYA,神聖火炬,P030,050,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P030&Option=1#htop
DOCTORS DELIGHT,喜悅明駒,A044,051,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A044&Option=1#htop
DON WONGCHOY,當旺財,V259,040,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V259&Option=1#htop
DON'T MISS,咪走寶,A017,048,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A017&Option=1#htop
DOUBLE DOUBLE,東方孖寶,T267,040,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T267&Option=1#htop
DOUBLE DOWN,一追再追,V384,049,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V384&Option=1#htop
DOUBLE MASTER,跑馬仔,P105,038,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P105&Option=1#htop
DOUBLE POINT,通勝,S246,033,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S246&Option=1#htop
DOUBLE VALENTINE,友情人,A163,080,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A163&Option=1#htop
DOYENI,上利多,T114,086,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T114&Option=1#htop
DR LISTENING,慣勝聆聽,V288,074,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V288&Option=1#htop
DR RACE,喜菜,T284,047,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T284&Option=1#htop
DR WIN WIN,慣勝共贏,A154,074,-3,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A154&Option=1#htop
DRAGON BACHELOR,皇龍大師,P128,025,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P128&Option=1#htop
DRAGON DANCE,團圓豐收,V409,054,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V409&Option=1#htop
DRAGON GENERAL,皇龍大將,T400,085,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T400&Option=1#htop
DRAGON GLORY,皇龍寶駒,P130,015,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P130&Option=1#htop
DRAGON MASTER,皇仁大師,V099,076,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V099&Option=1#htop
DRAGON WARRIOR,龍騰馬躍,V202,049,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V202&Option=1#htop
DUKEDOM,軍必勝,V372,078,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V372&Option=1#htop
DUNDONNELL,誰可拼,S110,112,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S110&Option=1#htop
DUTCH WINDMILL,荷蘭風車,T288,042,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T288&Option=1#htop
DYNAMIC LIONS,雄獅動力,A122,046,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A122&Option=1#htop
DYNAMIC VOYAGE,大行情,P066,031,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P066&Option=1#htop
DYNAMISM,勁趣,T188,093,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T188&Option=1#htop
E MASTER,電子大師,A254,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A254&Option=1#htop
EAGLE WAY,鷹雄,A093,097,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A093&Option=1#htop
EASTERN DRAGON,廣友威龍,T077,041,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T077&Option=1#htop
EASTERN EXPRESS,東方快車,T192,093,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T192&Option=1#htop
EASTERN PROWESS,盛勢東方,V295,038,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V295&Option=1#htop
EASY HEDGE,精算博奕,T409,067,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T409&Option=1#htop
EASY TOUCH,按得贏,V269,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V269&Option=1#htop
EL SHERIF,順風順水,V292,064,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V292&Option=1#htop
ELECTRIC LIGHTNING,快閃的,A189,050,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A189&Option=1#htop
ELECTRONIC PHOENIX,電子鳳凰,S343,063,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S343&Option=1#htop
ELITE EXPRESS,精英快車,T344,046,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T344&Option=1#htop
ELITE SPIRIT,勁優秀,S200,068,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S200&Option=1#htop
ELUSIVE RAIN,水源充足,A054,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A054&Option=1#htop
ELUSIVE STATE,烽煙四喜,A036,060,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A036&Option=1#htop
EMPEROR VICTORY,駿瑪,T340,039,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T340&Option=1#htop
EMPIRE OF MONGOLIA,魔幻神駿,V317,027,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V317&Option=1#htop
EMPIRE STAR,帝勝之星,A145,054,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A145&Option=1#htop
ENCHANTED FEELING,心感,V421,046,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V421&Option=1#htop
ENCORE BOY,鞍歌,A177,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A177&Option=1#htop
ENCOUNTER,安駒,A132,090,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A132&Option=1#htop
ENDEARING,安喜,V338,060,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V338&Option=1#htop
ENERGETIC CLASS,好力煌,T082,065,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T082&Option=1#htop
ENJOY LIFE,及時行樂,A125,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A125&Option=1#htop
ENORMOUS HONOUR,勁嘉輝,T236,071,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T236&Option=1#htop
ENREACHING,安友,V291,065,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V291&Option=1#htop
ENSURING,安荃,S437,081,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S437&Option=1#htop
EQUITY DOCTRINE,大道至公,T329,036,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T329&Option=1#htop
EROICO,活力寶,T009,101,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T009&Option=1#htop
E-SUPER,電子群英,T010,076,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T010&Option=1#htop
EVER STRONG,常山耆寶,A275,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A275&Option=1#htop
EVEREST,飛越峰,V296,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V296&Option=1#htop
EVERYDAY LETTUCE,生菜,T290,025,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T290&Option=1#htop
EXCELLENCE,越駿寶,T314,054,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T314&Option=1#htop
EXCEPTIONAL DESIRE,友享友賞,A142,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A142&Option=1#htop
EXPECTATOR,萬眾期待,N284,040,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=N284&Option=1#htop
EXPEDITE,奪目商人,N111,051,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=N111&Option=1#htop
EXPERTO CREDE,勝利專家,A110,067,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A110&Option=1#htop
EXPONENTS,洪荒駿駒,A031,043,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A031&Option=1#htop
EXTREMELY FUN,超好玩,T024,076,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T024&Option=1#htop
FABULOUS ONE,發盈喜,T005,108,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T005&Option=1#htop
FAIR COMMENT,仗義執言,A014,045,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A014&Option=1#htop
FAIRY TWINS,夢幻仙子,V222,072,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V222&Option=1#htop
FAITHFUL BOY,非凡者,T089,030,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T089&Option=1#htop
FAITHFUL TRINITY,鵲橋飛渡,A247,085,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A247&Option=1#htop
FANCY MUSIC,精彩樂韻,V048,059,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V048&Option=1#htop
FANTASTIC EIGHT,財高八斗,A079,059,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A079&Option=1#htop
FANTASTIC FABIO,赤水神駒,V364,037,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V364&Option=1#htop
FANTASTIC FEELING,越感,T273,075,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T273&Option=1#htop
FANTASTIC KAKA,好加加,P363,079,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P363&Option=1#htop
FANTASTICLIFE,齊齊健康,S320,038,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S320&Option=1#htop
FASHION MAESTRO,時裝精英,S297,067,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S297&Option=1#htop
FAST BALL,快球,V281,080,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V281&Option=1#htop
FAST MOST FURIOUS,百步穿雲,A165,072,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A165&Option=1#htop
FAST ROCKET,天寳,V064,034,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V064&Option=1#htop
FIGHT HERO,藍天堡馬,T186,092,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T186&Option=1#htop
FINE WITH ME,順其自然,T178,041,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T178&Option=1#htop
FIONESAY,劍無名,V256,078,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V256&Option=1#htop
FIONN'S CITY,芙蓉之城,V049,055,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V049&Option=1#htop
FIRST FONTEIN,魚躍鳥歡,V361,068,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V361&Option=1#htop
FISH N' CHIPS,炸魚薯條,T099,059,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T099&Option=1#htop
FIVE STARS AGENT,五星特工,V001,038,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V001&Option=1#htop
FLYING FORCE,勁飛勁,V014,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V014&Option=1#htop
FLYING GODSPELL,勇冠多,V376,059,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V376&Option=1#htop
FLYING MACHINE,識飛,T413,041,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T413&Option=1#htop
FLYING MONKEY,勁飛聖,T361,059,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T361&Option=1#htop
FLYING NOBLE,勁飛寶寶,A267,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A267&Option=1#htop
FLYING PROSPERITY,勁飛裕,V159,033,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V159&Option=1#htop
FLYING QUEST,勤德兼備,A071,076,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A071&Option=1#htop
FLYING TOURBILLON,陀飛輪,T051,083,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T051&Option=1#htop
FOR YIU POWER UP,扶搖勁上,A274,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A274&Option=1#htop
FOREVER ACCURATE,又襟又準,S301,053,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S301&Option=1#htop
FOREVER FUN,盈喜悅,S130,037,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S130&Option=1#htop
FOREVER POSH,無限欣賞,V072,047,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V072&Option=1#htop
FORMULA GALORE,全勝姿態,V011,047,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V011&Option=1#htop
FORTUNATE RUNNER,繽紛駿驥,A292,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A292&Option=1#htop
FORTUNE BO BO,運來寶寶,V017,066,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V017&Option=1#htop
FORTUNE BROTHERS,有福氣,V389,039,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V389&Option=1#htop
FORTUNE GIGGLES,財歡笑,S346,040,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S346&Option=1#htop
FORTUNE PATROL,靈鋒,A245,080,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A245&Option=1#htop
FORZA AVANTI,嶺喜峯,V090,051,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V090&Option=1#htop
FOUR FOUR FIVE,課課快,P445,023,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P445&Option=1#htop
FOX SUNTER,獵狐者,V221,050,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V221&Option=1#htop
FOXBAT,有得勁,V418,048,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V418&Option=1#htop
FREE NOVEMBER,自由哥,T123,026,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T123&Option=1#htop
FRESH AND FRESH,董事長,P407,013,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P407&Option=1#htop
FRIENDS FOREVER,好友心,T079,027,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T079&Option=1#htop
FRIENDS OF KA YING,嘉應之友,T370,085,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T370&Option=1#htop
FRIENDS OF NANJING,南京之友,V140,076,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V140&Option=1#htop
FRUITFUL LIFE,豐盛人生,V346,043,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V346&Option=1#htop
FULL GLAMOUR,福妙,A155,078,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A155&Option=1#htop
FULL GLORY,福勵,T092,061,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T092&Option=1#htop
FULL OF CHANCES,鴻圖機會,A284,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A284&Option=1#htop
FUN MACHINE,中環武士,V267,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V267&Option=1#htop
FUN MANAGER,滿貫中環,V220,037,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V220&Option=1#htop
FUNNY BUDDIES,劍凌雲,T300,038,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T300&Option=1#htop
FURIOUS PEGASUS,喜之星,S441,034,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S441&Option=1#htop
FURLONG DRAGON,馬化龍,A034,047,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A034&Option=1#htop
GAINFULJET,盈進,V283,038,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V283&Option=1#htop
GALLANT ROCK,快寶駒,S240,061,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S240&Option=1#htop
GAME OF FUN,得意繽紛,V146,060,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V146&Option=1#htop
GAMECHANGERS,話得事,A162,077,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A162&Option=1#htop
GARLIC YEAH,蒜頭爺爺,V039,049,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V039&Option=1#htop
G'DAY MATE,友情永在,A033,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A033&Option=1#htop
GENERAL DINO,上浦福滿,A193,070,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A193&Option=1#htop
GENERAL IRON,上浦猛將,P429,085,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P429&Option=1#htop
GENERAL O'REILLY,上浦將王,A084,044,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A084&Option=1#htop
GENERAL SHERMAN,將才,V125,078,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V125&Option=1#htop
GENEROUS BOBO,慷慨寶,S096,053,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S096&Option=1#htop
GENEROUS HEART,心慷慨,V394,063,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V394&Option=1#htop
GENTLEMEN,好性格,V060,029,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V060&Option=1#htop
GENTRY,君子承諾,V042,043,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V042&Option=1#htop
GEORGE PATTON,加州雄師,A108,088,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A108&Option=1#htop
GIANT STARS,海都巨星,T218,065,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T218&Option=1#htop
GIANT TREASURE,大印銀紙,T148,118,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T148&Option=1#htop
GIANT TURTLE,事勝意,T391,066,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T391&Option=1#htop
GIDDY GIDDY,飛霞,S367,038,+5,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S367&Option=1#htop
GIOVANNI BATTISTA,回憶,A227,071,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A227&Option=1#htop
GIOVANNI CANALETTO,威利加道,V193,098,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V193&Option=1#htop
GLENEALY PRIZE,連利進寶,T181,056,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T181&Option=1#htop
GLORIOUS BEIJING,精彩京城,V373,082,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V373&Option=1#htop
GLORIOUS PARTNERS,歡欣拍檔,A089,069,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A089&Option=1#htop
GLORY HORSIE,名馬,M273,037,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=M273&Option=1#htop
GLORY STAR,歐洲之星,T336,044,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T336&Option=1#htop
GO BEAUTY GO,美麗寶寶,V316,072,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V316&Option=1#htop
GO GO WIN,盈豐駿駒,S073,058,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S073&Option=1#htop
GO SANDY GO,綠野仙踪,S021,042,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S021&Option=1#htop
GOAL FOR GOLD,金多多,S439,061,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S439&Option=1#htop
GOBI STORM,戈寶,A101,039,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A101&Option=1#htop
GODSPEED,神速寶,A087,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A087&Option=1#htop
GO-GETTER,勝利威,S303,036,-2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S303&Option=1#htop
GOKO,霸勝,A270,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A270&Option=1#htop
GOLD DRAGON,金龍,S339,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S339&Option=1#htop
GOLD LAND,大運起,A109,083,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A109&Option=1#htop
GOLD MOUNT,大雄圖,A112,095,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A112&Option=1#htop
GOLD TALENT,金叻星,S113,045,-1,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S113&Option=1#htop
GOLD VELVET,金津輝煌,V400,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V400&Option=1#htop
GOLDEN ACHIEVER,奔虹赤,V216,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V216&Option=1#htop
GOLDEN CANNON,金錢炮,T022,030,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T022&Option=1#htop
GOLDEN CHOPSTICKS,金筷子,P120,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P120&Option=1#htop
GOLDEN DEER,金鹿,P121,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P121&Option=1#htop
GOLDEN GLORY,金碧輝煌,T076,039,+2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T076&Option=1#htop
GOLDEN HARVEST,金滿載,N236,085,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=N236&Option=1#htop
GOLDEN KID,金童,V232,065,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V232&Option=1#htop
GOLDEN PARTNERS,威德將軍,S286,037,+2,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S286&Option=1#htop
GOLDEN SLEEP,睡德福,T117,065,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T117&Option=1#htop
GOLDEN SUN,金太陽,V187,063,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V187&Option=1#htop
GOLDIE FLANKER,金地飛客,V161,037,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V161&Option=1#htop
GOLDINGTON HORN,賀馳,A015,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A015&Option=1#htop
G-ONE LOVER,育成寶貝,T427,061,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T427&Option=1#htop
G-ONE UNION,育成天下,V276,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V276&Option=1#htop
GONNA RUN,勢必跑,T094,091,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T094&Option=1#htop
GOOD CHOI LEE,好彩利,S315,054,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S315&Option=1#htop
GOOD CHOICE,風采,P423,053,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P423&Option=1#htop
GOOD CHOICE AHEAD,精選直前,V329,047,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V329&Option=1#htop
GOOD COMPANION,你知我意,A052,056,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A052&Option=1#htop
GOOD FIT,好腳頭,S131,044,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S131&Option=1#htop
GOOD FOR YOU,好友益,T265,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T265&Option=1#htop
GOOD HEART,好心腸,A143,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A143&Option=1#htop
GOOD LUCK MAN,寶成駿星,T319,021,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T319&Option=1#htop
GOOD MATE,好伙記,T154,035,-7,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T154&Option=1#htop
GOOD METHOD,知道勝,S218,048,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S218&Option=1#htop
GOOD VIEW DELIGHTS,佳景名駒,T166,011,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T166&Option=1#htop
GOODHEART SUCCESS,心好事成,S162,083,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S162&Option=1#htop
GORGEOUS AGAIN,華麗再現,V326,047,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V326&Option=1#htop
GORGEOUS KING,豐彩皇,V118,077,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V118&Option=1#htop
GOUTEN OF GARO,爪皇轟天,A291,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A291&Option=1#htop
GRACE HEART,澤心星,S399,050,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=S399&Option=1#htop
GRACIOUS RYDER,盈華盛甲,A179,050,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A179&Option=1#htop
GRACYDAD,英姿茂盛,V200,060,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V200&Option=1#htop
GRADE ONE,智愛,A010,051,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A010&Option=1#htop
GRAN MASTER,大步走,V336,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=V336&Option=1#htop
GRAND HARBOUR,君悅灣,P421,063,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=P421&Option=1#htop
GRANITE BELT,醒目駿駒,A218,073,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=A218&Option=1#htop
GREAT JOY,飛馬再威,T338,052,0,http://www.hkjc.com/chinese/racing/horse.asp?HorseNo=T338&Option=1#htop
